Pre-alert DateTime UTC,Post-alert DateTime UTC,Alert Duration (seconds),Detected Object Type,Object Location X1 (px),Object Location Y1 (px),Object Location X2 (px),Object Location Y2 (px),Hazard Time Since Start (seconds),Alert Type,Center Area Top-Left X (px),Center Area Top-Left Y (px),Center Area Bottom-Right X (px),Center Area Bottom-Right Y (px)
1714677446.8823729,1714677446.8823729,0.0,sports ball,750,456,948,659,53.503865242004395,center,427,320,853,640
1714677446.9624453,1714677446.9624453,0.0,sports ball,750,456,948,659,53.583937644958496,center,427,320,853,640
1714677447.035823,1714677447.035823,0.0,sports ball,757,457,955,660,53.657315492630005,center,427,320,853,640
1714677447.1078587,1714677447.1078587,0.0,sports ball,757,457,955,660,53.72935104370117,center,427,320,853,640
1714677447.1800468,1714677447.1800468,0.0,sports ball,763,460,960,661,53.801539182662964,center,427,320,853,640
1714677447.2529182,1714677447.2529182,0.0,sports ball,763,460,960,661,53.87441062927246,center,427,320,853,640
1714677447.3333051,1714677447.3333051,0.0,sports ball,768,463,964,664,53.9547975063324,center,427,320,853,640
1714677447.4064033,1714677447.4064033,0.0,sports ball,768,463,964,664,54.02789568901062,center,427,320,853,640
1714677447.5204408,1714677447.5204408,0.0,sports ball,776,465,968,665,54.14193320274353,center,427,320,853,640
1714677447.5928357,1714677447.5928357,0.0,sports ball,776,464,968,665,54.2143280506134,center,427,320,853,640
1714677447.6733592,1714677447.6733592,0.0,sports ball,780,464,976,666,54.294851541519165,center,427,320,853,640
1714677447.7455523,1714677447.7455523,0.0,sports ball,780,464,976,666,54.36704468727112,center,427,320,853,640
1714677447.8212893,1714677447.8212893,0.0,sports ball,783,462,982,666,54.44278168678284,center,427,320,853,640
1714677447.8918998,1714677447.8918998,0.0,sports ball,783,462,982,666,54.513392210006714,center,427,320,853,640
1714677447.9684002,1714677447.9684002,0.0,sports ball,791,461,989,668,54.589892625808716,center,427,320,853,640
1714677448.043127,1714677448.043127,0.0,sports ball,791,461,989,668,54.66461944580078,center,427,320,853,640
1714677448.1176147,1714677448.1176147,0.0,sports ball,795,463,993,671,54.73910713195801,center,427,320,853,640
1714677448.1896157,1714677448.1896157,0.0,sports ball,795,463,993,671,54.811108112335205,center,427,320,853,640
1714677448.2620332,1714677448.2620332,0.0,sports ball,798,465,1000,673,54.88352560997009,center,427,320,853,640
1714677448.3424044,1714677448.3424044,0.0,sports ball,798,465,999,673,54.96389675140381,center,427,320,853,640
1714677448.4145522,1714677448.4145522,0.0,sports ball,804,466,1004,673,55.03604459762573,center,427,320,853,640
1714677448.4880776,1714677448.4880776,0.0,sports ball,805,466,1003,673,55.109570026397705,center,427,320,853,640
1714677448.5669303,1714677448.5669303,0.0,sports ball,810,463,1007,674,55.18842267990112,center,427,320,853,640
1714677448.6387339,1714677448.6387339,0.0,sports ball,810,463,1007,674,55.260226249694824,center,427,320,853,640
1714677448.7148044,1714677448.7148044,0.0,sports ball,813,464,1013,675,55.336296796798706,center,427,320,853,640
1714677448.7876449,1714677448.7876449,0.0,sports ball,813,464,1013,675,55.40913724899292,center,427,320,853,640
1714677448.8598735,1714677448.8598735,0.0,sports ball,816,464,1018,676,55.48136591911316,center,427,320,853,640
1714677448.9404354,1714677448.9404354,0.0,sports ball,817,464,1018,676,55.561927795410156,center,427,320,853,640
1714677449.0129218,1714677449.0129218,0.0,sports ball,816,464,1018,676,55.634414196014404,center,427,320,853,640
1714677449.0892222,1714677449.0892222,0.0,sports ball,820,466,1024,677,55.71071457862854,center,427,320,853,640
1714677449.168678,1714677449.168678,0.0,sports ball,820,466,1023,677,55.790170431137085,center,427,320,853,640
1714677449.2416809,1714677449.2416809,0.0,sports ball,825,471,1026,679,55.86317324638367,center,427,320,853,640
1714677449.3157558,1714677449.3157558,0.0,sports ball,825,470,1026,678,55.93724822998047,center,427,320,853,640
1714677449.391509,1714677449.391509,0.0,sports ball,827,472,1031,679,56.013001441955566,center,427,320,853,640
1714677449.468346,1714677449.468346,0.0,sports ball,828,472,1031,679,56.08983850479126,center,427,320,853,640
1714677449.5406876,1714677449.5406876,0.0,sports ball,835,470,1034,680,56.162179946899414,center,427,320,853,640
1714677449.6203108,1714677449.6203108,0.0,sports ball,835,471,1034,680,56.24180316925049,center,427,320,853,640
1714677449.693625,1714677449.693625,0.0,sports ball,841,470,1039,680,56.31511735916138,center,427,320,853,640
1714677449.766216,1714677449.766216,0.0,sports ball,842,469,1039,680,56.38770842552185,center,427,320,853,640
1714677449.8393006,1714677449.8393006,0.0,sports ball,845,471,1043,681,56.460793018341064,center,427,320,853,640
1714677449.9210186,1714677449.9210186,0.0,sports ball,845,471,1042,681,56.542510986328125,center,427,320,853,640
1714677449.9932714,1714677449.9932714,0.0,sports ball,848,475,1047,683,56.61476373672485,center,427,320,853,640
1714677450.0724268,1714677450.0724268,0.0,sports ball,848,475,1047,683,56.69391918182373,center,427,320,853,640
1714677510.323379,1714677513.9463727,3.6229937076568604,frisbee,981,54,1235,315,12.65998125076294,Nearness,427,320,853,640
1714677514.079115,1714677517.2864575,3.2073426246643066,frisbee,981,54,1235,315,16.00006604194641,Nearness,427,320,853,640
1714677517.3873158,1714677520.5997863,3.212470531463623,frisbee,970,52,1232,308,19.313394784927368,Nearness,427,320,853,640
1714677520.75085,1714677523.9679737,3.2171237468719482,frisbee,970,52,1232,308,22.68158221244812,Nearness,427,320,853,640
1714677524.1089122,1714677527.3256435,3.216731309890747,frisbee,956,48,1212,304,26.039252042770386,Nearness,427,320,853,640
1714677527.4949038,1714677530.7082772,3.2133734226226807,frisbee,956,48,1212,304,29.42188572883606,Nearness,427,320,853,640
1714677530.8536766,1714677534.0791888,3.2255122661590576,frisbee,940,48,1201,303,32.792797327041626,Nearness,427,320,853,640
1714677534.2167854,1714677537.422807,3.206021547317505,frisbee,941,48,1200,303,36.13641548156738,Nearness,427,320,853,640
1714677537.5681303,1714677540.781565,3.2134346961975098,frisbee,924,51,1185,308,39.49517345428467,Nearness,427,320,853,640
1714677540.7845845,1714677543.9847777,3.200193166732788,sports ball,925,49,1183,309,42.69838619232178,Nearness,427,320,853,640
1714677544.1266959,1714677547.340738,3.2140421867370605,frisbee,924,51,1185,308,46.054346561431885,Nearness,427,320,853,640
1714677547.3428624,1714677550.5506444,3.207782030105591,sports ball,925,50,1183,309,49.26425290107727,Nearness,427,320,853,640
1714677551.1296144,1714677554.3349748,3.2053604125976562,frisbee,877,80,1145,354,53.04858326911926,Nearness,427,320,853,640
1714677554.3373961,1714677557.573806,3.236409902572632,sports ball,878,84,1143,355,56.28741455078125,Nearness,427,320,853,640
1714677557.7048404,1714677560.9139824,3.209141969680786,frisbee,878,81,1144,355,59.6275908946991,Nearness,427,320,853,640
1714677560.9162557,1714677564.1193163,3.2030606269836426,sports ball,878,84,1143,355,62.83292484283447,Nearness,427,320,853,640
1714677564.2829387,1714677567.4950328,3.2120940685272217,frisbee,861,106,1128,385,66.20864129066467,Nearness,427,320,853,640
1714677567.6516201,1714677570.8846955,3.2330753803253174,frisbee,861,106,1128,385,69.59830403327942,Nearness,427,320,853,640
1714677571.0595741,1714677574.2798705,3.2202963829040527,frisbee,845,132,1112,416,72.993479013443,center,427,320,853,640
1714677574.28269,1714677577.5550907,3.2724006175994873,sports ball,846,131,1113,416,76.26869916915894,center,427,320,853,640
1714677577.7124305,1714677580.9302437,3.21781325340271,frisbee,846,132,1113,416,79.64385223388672,center,427,320,853,640
1714677580.9323099,1714677584.133707,3.201397180557251,sports ball,846,131,1113,416,82.84731554985046,center,427,320,853,640
1714744962.9071994,1714744966.8879974,3.9807980060577393,frisbee,981,54,1235,315,13.942821741104126,Nearness,427,320,853,640
1714744967.0191486,1714744970.2313232,3.212174654006958,frisbee,981,54,1235,315,17.286147594451904,Nearness,427,320,853,640
1714744970.4497235,1714744973.6738687,3.2241451740264893,frisbee,970,52,1232,308,20.72869300842285,Nearness,427,320,853,640
1714744973.8231895,1714744977.0612388,3.238049268722534,frisbee,970,52,1232,308,24.116063117980957,Nearness,427,320,853,640
1714744977.208314,1714744980.426766,3.218451976776123,frisbee,956,48,1212,304,27.481590270996094,Nearness,427,320,853,640
1714744980.5443904,1714744983.7580986,3.2137081623077393,frisbee,956,48,1212,304,30.812922954559326,Nearness,427,320,853,640
1714744983.911903,1714744987.1403542,3.2284512519836426,frisbee,940,48,1201,303,34.195178508758545,Nearness,427,320,853,640
1714745018.862368,1714745022.3571286,3.494760513305664,frisbee,1026,156,1108,239,10.723674297332764,Nearness,427,267,853,533
1714745022.4589682,1714745025.6765094,3.217541217803955,frisbee,1026,156,1108,239,14.043055057525635,Nearness,427,267,853,533
1714745027.8160827,1714745031.0146549,3.1985721588134766,frisbee,865,316,948,399,19.381200551986694,Nearness,427,267,853,533
1714745031.128989,1714745034.3577135,3.228724479675293,frisbee,865,316,948,399,22.7242591381073,Nearness,427,267,853,533
1714766074.3148313,1714766077.7826326,3.467801332473755,frisbee,1026,156,1108,239,8.556763887405396,Nearness,427,267,853,533
1714766077.857913,1714766081.0072598,3.1493468284606934,frisbee,1026,156,1108,239,11.781391143798828,Nearness,427,267,853,533
1714766134.3518312,1714766137.3621123,3.0102810859680176,frisbee,1026,156,1108,239,8.376859188079834,Nearness,427,267,853,533
1714766137.4365544,1714766140.453091,3.0165364742279053,frisbee,1026,156,1108,239,11.467837810516357,Nearness,427,267,853,533
1714766142.167542,1714766145.1795404,3.011998414993286,frisbee,865,316,948,399,16.194287300109863,Nearness,427,267,853,533
1714766145.252652,1714766148.2654727,3.0128207206726074,frisbee,865,316,948,399,19.280219554901123,Nearness,427,267,853,533
1714766148.3393936,1714766151.3416712,3.0022776126861572,frisbee,865,316,948,399,22.356418132781982,Nearness,427,267,853,533
1714766151.421869,1714766154.428907,3.007037878036499,sports ball,852,330,934,413,25.44365382194519,center,427,267,853,533
1714766154.5062551,1714766157.5193367,3.0130815505981445,sports ball,852,330,934,413,28.534083604812622,center,427,267,853,533
1714766157.6083918,1714766160.6170208,3.008629083633423,sports ball,852,330,934,413,31.631767749786377,center,427,267,853,533
1714766160.7094603,1714766163.714463,3.005002737045288,sports ball,852,330,934,413,34.729209899902344,center,427,267,853,533
1714766163.8074605,1714766166.8086214,3.0011608600616455,sports ball,852,330,934,413,37.823368310928345,center,427,267,853,533
1714766166.8926466,1714766169.8978267,3.0051801204681396,frisbee,825,356,907,439,40.91257357597351,center,427,267,853,533
1714766169.9838984,1714766172.998437,3.014538526535034,frisbee,825,356,907,439,44.01318383216858,center,427,267,853,533
1714766173.082378,1714766176.0858145,3.00343656539917,frisbee,825,356,907,439,47.10056138038635,center,427,267,853,533
1714766176.1687696,1714766179.1822898,3.0135202407836914,frisbee,825,356,907,439,50.19703674316406,center,427,267,853,533
1714766179.2675698,1714766182.279232,3.011662244796753,frisbee,798,383,882,465,53.29397892951965,center,427,267,853,533
1714766182.3698928,1714766185.3722973,3.0024044513702393,frisbee,798,383,882,465,56.387044191360474,center,427,267,853,533
1714766185.4603863,1714766188.4716284,3.011242151260376,frisbee,798,383,882,465,59.48637533187866,center,427,267,853,533
1714766330.3189614,1714766333.320207,3.0012457370758057,frisbee,1026,156,1108,239,8.458975553512573,Nearness,427,267,853,533
1714766333.4006205,1714766336.4146347,3.01401424407959,frisbee,1026,156,1108,239,11.55340313911438,Nearness,427,267,853,533
1714766338.1199968,1714766341.130646,3.0106492042541504,frisbee,865,316,948,399,16.26941442489624,Nearness,427,267,853,533
1714766341.2029421,1714766344.2196734,3.0167312622070312,frisbee,865,316,948,399,19.358441829681396,Nearness,427,267,853,533
1714766344.2907298,1714766347.3048804,3.014150619506836,frisbee,865,316,948,399,22.44364881515503,Nearness,427,267,853,533
1714766347.382195,1714766350.3965895,3.014394521713257,sports ball,852,330,934,413,25.53535795211792,center,427,267,853,533
1714766350.478001,1714766353.4895158,3.011514663696289,sports ball,852,330,934,413,28.628284215927124,center,427,267,853,533
1714766353.560474,1714766356.5680027,3.007528781890869,sports ball,852,330,934,413,31.7067711353302,center,427,267,853,533
1714766356.6459854,1714766359.6568346,3.0108492374420166,sports ball,852,330,934,413,34.79560303688049,center,427,267,853,533
1714766359.728339,1714766362.7354515,3.007112503051758,sports ball,852,330,934,413,37.87421989440918,center,427,267,853,533
1714766362.8266826,1714766365.8293877,3.0027050971984863,frisbee,825,356,907,439,40.96815609931946,center,427,267,853,533
1714766365.907867,1714766368.9201396,3.012272596359253,frisbee,825,356,907,439,44.058907985687256,center,427,267,853,533
1714766369.000015,1714766372.002069,3.00205397605896,frisbee,825,356,907,439,47.14083743095398,center,427,267,853,533
1714766386.068256,1714766386.068256,0.0,frisbee,1026,156,1108,239,5.32362174987793,Nearness,427,267,853,533
1714766386.1438904,1714766386.1438904,0.0,frisbee,1026,156,1108,239,5.399256229400635,Nearness,427,267,853,533
1714766388.0459936,1714766388.0459936,0.0,frisbee,865,316,948,399,7.301359415054321,Nearness,427,267,853,533
1714766388.1247392,1714766388.1247392,0.0,frisbee,865,316,948,399,7.380105018615723,Nearness,427,267,853,533
1714766388.1958659,1714766388.1958659,0.0,frisbee,865,316,948,399,7.4512317180633545,Nearness,427,267,853,533
1714766388.2725961,1714766388.2725961,0.0,sports ball,852,330,934,413,7.52796196937561,center,427,267,853,533
1714766388.3447325,1714766388.3447325,0.0,sports ball,852,330,934,413,7.600098371505737,center,427,267,853,533
1714766388.4229038,1714766388.4229038,0.0,sports ball,852,330,934,413,7.678269624710083,center,427,267,853,533
1714766388.5036244,1714766388.5036244,0.0,sports ball,852,330,934,413,7.758990287780762,center,427,267,853,533
1714766388.5877676,1714766388.5877676,0.0,sports ball,852,330,934,413,7.843133449554443,center,427,267,853,533
1714766388.668879,1714766388.668879,0.0,frisbee,825,356,907,439,7.9242448806762695,center,427,267,853,533
1714766388.749669,1714766388.749669,0.0,frisbee,825,356,907,439,8.005034923553467,center,427,267,853,533
1714766388.8325427,1714766388.8325427,0.0,frisbee,825,356,907,439,8.087908506393433,center,427,267,853,533
1714766388.9133446,1714766388.9133446,0.0,frisbee,825,356,907,439,8.168710470199585,center,427,267,853,533
1714766388.9943082,1714766388.9943082,0.0,frisbee,798,383,882,465,8.249674081802368,center,427,267,853,533
1714766389.0709906,1714766389.0709906,0.0,frisbee,798,383,882,465,8.326356410980225,center,427,267,853,533
1714766389.1449873,1714766389.1449873,0.0,frisbee,798,383,882,465,8.400353193283081,center,427,267,853,533
1714766389.2192807,1714766389.2192807,0.0,sports ball,785,397,868,481,8.47464656829834,center,427,267,853,533
1714766389.2917895,1714766389.2917895,0.0,sports ball,785,397,868,481,8.547155380249023,center,427,267,853,533
1714766389.364789,1714766389.364789,0.0,sports ball,785,397,868,481,8.620154857635498,center,427,267,853,533
1714766389.4402163,1714766389.4402163,0.0,sports ball,785,397,868,481,8.695582151412964,center,427,267,853,533
1714766389.5156002,1714766389.5156002,0.0,sports ball,785,397,868,481,8.770966053009033,center,427,267,853,533
1714766390.111986,1714766390.111986,0.0,sports ball,718,464,801,545,9.367351770401001,center,427,267,853,533
1714766390.1823795,1714766390.1823795,0.0,sports ball,718,464,801,545,9.437745332717896,center,427,267,853,533
1714766390.2520952,1714766390.2520952,0.0,sports ball,718,464,801,545,9.507461071014404,center,427,267,853,533
1714766390.324252,1714766390.324252,0.0,sports ball,718,464,801,545,9.579617738723755,center,427,267,853,533
1714766390.4029963,1714766390.4029963,0.0,sports ball,718,464,801,545,9.65836215019226,center,427,267,853,533
1714766390.482411,1714766390.482411,0.0,sports ball,691,491,774,572,9.737776756286621,center,427,267,853,533
1714766390.4834251,1714766390.4834251,0.0,frisbee,691,491,774,573,9.73879098892212,center,427,267,853,533
